19.8,2.4248006623117594e-15
-21.5,-2.6329906181668092e-15
19.821544819777063,-2.591659253041853
-21.177121939531524,-2.9223009914314035
19.830827911324253,-3.485352395200247
-21.166984530756864,-3.9088792112806887
19.84329106032141,-4.455161809509706
-21.153356180691063,-4.979485179182301
20.55610460369665,-5.302979295546291
-21.239215094660107,-5.928480144587956
19.870086436306234,-6.171673836621718
-21.22453262299931,-6.83671847464385
20.48574644021742,-7.009783270507878
-21.20712016788623,-7.781064022812782
20.401762547461633,-7.819069682447962
-21.190090763948156,-8.64231820031516
20.5243913997811,-8.861069094627224
-21.16582985333888,-9.764092829588405
21.24371717950931,-9.691778705338747
-21.14505458373302,-10.667498134145024
21.464562535344914,-10.582911539449354
-20.923903487602608,-11.571824185451854
20.778305260511477,-11.18516486863856
-20.910545513643836,-12.149385346646767
20.698217636364205,-12.020650587464555
-20.889945228106562,-13.012975916303116
20.01965898188642,-12.894699128749163
-20.867802629915936,-13.907360445966932
20.743524198215244,-13.771821997725297
-20.841465759898966,-14.889234268796342
21.568809762478377,-14.668490923792787
-20.814764984917893,-15.848572120945429
19.994538139419987,-15.625025156116173
-20.790009274496825,-16.747830678890217
20.12002944733233,-16.480051559808096
-20.761934835246176,-17.694545857026327
21.546239058408073,-17.283468456929526
-20.73252534361685,-18.62364778749326
21.474531070722353,-18.18192632341248
-20.5045882019364,-19.50614121982866
21.492959541247195,-18.769873294502585
-20.686327377393923,-20.091900160701005
20.825420168472483,-19.816497460488364
-20.454308498349278,-21.11032944091478
21.543797268633558,-20.38207797624276
-20.43490313551501,-21.719505499040515
21.571120005283436,-21.247708842724123
-20.407975080857472,-22.57269025721281
20.900259521476112,-22.191165205475432
-20.37959318279991,-23.48103369228956
20.92053166149834,-22.82841414171333
-20.05874457774969,-24.131839976735016
20.93987504948358,-23.432558617526304
-20.33897304025696,-24.754186547060236
21.66118040336873,-24.0745557055498
-20.016676849630883,-25.4333105762265
21.688660502749606,-24.93662580177908
-20.290025637287584,-26.274500966452408
21.916948974375902,-25.82972179324253
-20.262047768575588,-27.160974495807984
21.934866088878852,-26.40447469033209
-19.744890456944688,-27.7036645459268
21.962939893977286,-27.34733134623966
-19.71861560010852,-28.587465046066335
21.589791106903803,-28.299808194130055
-20.19343642913676,-29.48382536945393
21.415756614974523,-29.218947922235706
-20.167551172089773,-30.397299943610662
21.444785700574243,-30.230758272549107
-20.138105263623167,-31.423728959393408
21.369710879841048,-31.092035926522286
-20.112864423014813,-32.29451097528356
21.295901187883498,-31.98268156508994
-20.086154674921573,-33.201473002408285
22.521468624650062,-32.81505621483101
-20.05929702362255,-34.09505496752087
21.752207593494056,-33.89912288174598
-19.530867568615,-35.08136869360344
21.3777986588294,-34.822904762598334
-19.506333388340238,-35.962091643490645
22.600762166847634,-35.63472528020594
-19.483074188001947,-36.80122331202654
21.825200447593463,-36.593833852232265
-19.461156298211677,-37.65531708719665
22.240825805687813,-37.2092258262685
-19.445960788455643,-38.25890361223033
22.26286799518713,-38.13495494204404
-19.725253435977425,-39.13378359690946
22.683003648270184,-39.00955472620899
-20.305732735912795,-39.9937011031382
21.70516811163844,-40.01782908272462
-21.484168805565492,-40.977608563775235
21.925324815596255,-40.82161787126574
-21.761126414560557,-41.90972582323123
21.648217365360416,-41.64667156262315
-22.23485002221855,-42.865850244032835
22.37472337087875,-42.456019774313965
-22.602151632040208,-43.89848813507767
21.99980729139253,-43.171416124328374
-23.571873624149227,-44.77824484328006
25.75840566595273,-43.03889031685505
25.793643137859565,-44.038269284301144
25.8288806097664,-45.037648251747235
25.864118081673237,-46.03702721919333
25.899355553580072,-47.03640618663942
25.934593025486905,-48.03578515408551
25.96983049739374,-49.0351641215316
